Identificador,Genero,Estado_Civil,Edad,Graduado,Profesion,Experiencia_Laboral,Puntuacion_Gasto,Tamano_Familiar,Segmento,Gasto_Average,Gasto_High,Gasto_Low
464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,B,True,False,False
459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,B,False,False,True
459408,Male,No,28,No,Doctor,1.0,Low,1.0,D,False,False,True
466473,Female,No,22,No,Healthcare,0.0,Low,3.0,D,False,False,True
464365,Male,No,35,Yes,Artist,1.0,Low,1.0,A,False,False,True
460046,Female,Yes,49,Yes,Artist,3.0,Low,2.0,B,False,False,True
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,D,False,False,True
460609,Female,No,33,No,Healthcare,1.0,Low,1.0,C,False,False,True
459927,Female,No,27,No,Engineer,0.0,Low,2.0,D,False,False,True
467057,Female,No,50,No,Entertainment,8.0,Low,2.0,A,False,False,True
466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,D,False,False,True
464210,Male,No,43,Yes,Marketing,0.0,Low,2.0,A,False,False,True
465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,D,False,False,True
459802,Female,Yes,50,Yes,Artist,1.0,Low,1.0,C,False,False,True
464817,Male,No,31,Yes,Artist,7.0,Low,1.0,A,False,False,True
465540,Female,Yes,29,No,Engineer,1.0,High,2.0,D,False,True,False
460845,Female,No,20,No,Healthcare,0.0,Low,2.0,D,False,False,True
459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,C,True,False,False
465694,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,A,True,False,False
466381,Male,Yes,52,Yes,Artist,2.0,Average,2.0,C,True,False,False
460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,C,False,True,False
467338,Female,No,27,Yes,Healthcare,2.0,Low,6.0,D,False,False,True
467189,Female,Yes,46,Yes,Artist,1.0,High,4.0,C,False,True,False
466456,Female,Yes,43,No,Doctor,9.0,Low,1.0,A,False,False,True
463805,Female,No,32,No,Doctor,8.0,Low,6.0,C,False,False,True
462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,C,False,False,True
462785,Female,Yes,40,Yes,Engineer,1.0,Average,5.0,B,True,False,False
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,B,False,False,True
461842,Male,Yes,63,Yes,Artist,1.0,Average,3.0,C,True,False,False
462229,Male,No,23,No,Artist,0.0,Low,8.0,D,False,False,True
462372,Female,Yes,65,No,Lawyer,1.0,High,2.0,A,False,True,False
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,B,False,False,True
466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,C,False,False,True
466940,Male,Yes,79,No,Lawyer,0.0,Low,1.0,D,False,False,True
461754,Male,Yes,65,No,Entertainment,1.0,High,2.0,B,False,True,False
461376,Female,No,38,Yes,Healthcare,0.0,Low,2.0,B,False,False,True
459427,Female,Yes,28,Yes,Healthcare,1.0,Low,2.0,D,False,False,True
462025,Male,No,20,No,Healthcare,2.0,Low,3.0,D,False,False,True
465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,C,False,False,True
466354,Male,No,22,No,Healthcare,0.0,Low,4.0,D,False,False,True
463857,Male,Yes,56,No,Healthcare,0.0,High,4.0,B,False,True,False
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,A,False,False,True
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
461444,Female,Yes,68,Yes,Artist,1.0,High,2.0,C,False,True,False
461828,Male,Yes,53,Yes,Artist,1.0,Average,3.0,C,True,False,False
464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,B,True,False,False
462759,Male,No,22,No,Healthcare,1.0,Low,5.0,D,False,False,True
465349,Female,Yes,49,Yes,Artist,0.0,High,4.0,C,False,True,False
459449,Male,Yes,43,Yes,Artist,1.0,Low,2.0,B,False,False,True
463407,Female,No,33,No,Doctor,0.0,Low,1.0,D,False,False,True
466632,Female,Yes,57,Yes,Artist,1.0,High,2.0,C,False,True,False
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,D,False,False,True
460290,Female,Yes,50,Yes,Artist,1.0,High,1.0,B,False,True,False
462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,C,True,False,False
464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,A,True,False,False
460167,Female,No,18,No,Entertainment,1.0,Low,5.0,C,False,False,True
461987,Female,Yes,43,No,Engineer,1.0,Average,2.0,B,True,False,False
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,A,False,False,True
464421,Female,Yes,27,No,Marketing,1.0,High,4.0,D,False,True,False
461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,B,True,False,False
459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0,B,False,False,True
460639,Female,Yes,73,Yes,Lawyer,1.0,Low,5.0,D,False,False,True
465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,C,False,False,True
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,B,True,False,False
467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,B,False,False,True
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,B,False,False,True
460086,Male,Yes,50,No,Artist,1.0,Average,3.0,C,True,False,False
465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,B,False,True,False
467070,Male,Yes,40,No,Executive,5.0,Low,4.0,D,False,False,True
459602,Female,Yes,86,No,Lawyer,1.0,Low,1.0,D,False,False,True
463541,Female,No,26,No,Healthcare,0.0,Low,3.0,B,False,False,True
462431,Male,No,32,No,Entertainment,9.0,Low,4.0,A,False,False,True
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,D,False,False,True
461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,B,True,False,False
466793,Female,Yes,62,Yes,Artist,4.0,Average,3.0,B,True,False,False
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,A,False,False,True
465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,A,False,False,True
459405,Female,Yes,81,No,Doctor,0.0,High,2.0,A,False,True,False
465989,Female,No,28,No,Healthcare,9.0,Low,2.0,D,False,False,True
465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,D,False,False,True
466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,B,False,False,True
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,B,True,False,False
467087,Male,No,68,Yes,Lawyer,0.0,Low,3.0,B,False,False,True
465763,Female,Yes,37,No,Artist,0.0,Average,2.0,D,True,False,False
462958,Male,No,26,No,Marketing,1.0,Low,5.0,D,False,False,True
467056,Female,No,31,No,Homemaker,8.0,Low,1.0,A,False,False,True
461990,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0,C,False,False,True
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,C,True,False,False
461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,C,True,False,False
467398,Male,Yes,37,No,Entertainment,1.0,Low,2.0,A,False,False,True
464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0,D,False,False,True
465427,Male,No,33,Yes,Artist,7.0,Low,1.0,A,False,False,True
460652,Female,No,31,No,Homemaker,8.0,Low,1.0,D,False,False,True
463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0,B,False,False,True
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,D,False,False,True
466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,B,True,False,False
459831,Male,Yes,37,No,Engineer,8.0,Average,3.0,D,True,False,False
463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,B,True,False,False
462467,Female,Yes,45,No,Doctor,1.0,Low,1.0,A,False,False,True
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,C,False,False,True
461562,Male,Yes,51,Yes,Artist,1.0,Average,4.0,C,True,False,False
467051,Female,No,19,No,Healthcare,0.0,Low,4.0,D,False,False,True
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,D,False,False,True
462491,Male,No,31,Yes,Artist,1.0,Low,5.0,C,False,False,True
460642,Male,No,19,No,Healthcare,13.0,Low,3.0,D,False,False,True
460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,C,True,False,False
460634,Female,No,39,No,Entertainment,1.0,Low,6.0,D,False,False,True
461108,Male,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
464175,Female,No,30,No,Healthcare,0.0,Low,3.0,D,False,False,True
463329,Male,No,23,No,Healthcare,0.0,Low,6.0,D,False,False,True
466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,C,True,False,False
467027,Male,No,31,No,Executive,4.0,Low,5.0,D,False,False,True
459707,Female,Yes,74,Yes,Lawyer,1.0,Low,3.0,D,False,False,True
466710,Female,Yes,73,No,Artist,1.0,High,2.0,C,False,True,False
465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,C,False,False,True
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,B,False,False,True
465779,Female,No,19,No,Healthcare,0.0,Low,5.0,D,False,False,True
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,D,False,False,True
463063,Female,No,25,No,Marketing,1.0,Low,7.0,B,False,False,True
463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,D,False,False,True
466480,Female,Yes,40,Yes,Artist,1.0,Average,2.0,C,True,False,False
463175,Female,Yes,40,No,Engineer,1.0,Low,4.0,A,False,False,True
462046,Female,No,30,Yes,Doctor,8.0,Low,3.0,D,False,False,True
466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,B,True,False,False
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,C,False,False,True
460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,B,False,False,True
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,A,False,False,True
462781,Male,No,50,No,Marketing,1.0,Low,2.0,C,False,False,True
466020,Male,Yes,83,No,Lawyer,0.0,Low,1.0,D,False,False,True
461502,Female,No,37,Yes,Artist,9.0,Low,1.0,B,False,False,True
463280,Male,Yes,37,Yes,Artist,6.0,Average,2.0,A,True,False,False
466936,Male,Yes,55,No,Lawyer,1.0,High,3.0,C,False,True,False
460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,C,False,False,True
459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,B,False,False,True
464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,C,False,False,True
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,B,False,False,True
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,D,True,False,False
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,D,False,False,True
460152,Female,No,53,Yes,Artist,1.0,Low,1.0,C,False,False,True
463415,Female,No,28,Yes,Healthcare,1.0,Low,5.0,B,False,False,True
459587,Female,No,32,Yes,Artist,7.0,Low,3.0,A,False,False,True
460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,D,False,False,True
465426,Male,No,30,No,Healthcare,0.0,Low,4.0,B,False,False,True
461452,Female,No,31,Yes,Doctor,0.0,Low,4.0,A,False,False,True
460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,A,False,False,True
466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,C,True,False,False
462168,Male,Yes,37,Yes,Executive,1.0,High,3.0,B,False,True,False
465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0,C,True,False,False
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,C,False,True,False
460817,Female,No,20,No,Entertainment,1.0,Low,7.0,C,False,False,True
459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,B,False,True,False
463516,Male,Yes,47,No,Executive,1.0,High,6.0,C,False,True,False
466751,Female,No,20,Yes,Healthcare,1.0,Low,4.0,D,False,False,True
463359,Male,No,23,No,Healthcare,1.0,Low,4.0,D,False,False,True
463488,Female,No,29,No,Engineer,9.0,Low,4.0,A,False,False,True
465872,Female,No,33,Yes,Engineer,10.0,Low,1.0,A,False,False,True
460588,Male,No,21,No,Healthcare,0.0,Low,4.0,D,False,False,True
460236,Male,No,18,No,Healthcare,8.0,Low,4.0,D,False,False,True
460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,C,False,True,False
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,C,True,False,False
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,B,True,False,False
459086,Female,No,28,No,Healthcare,1.0,Low,2.0,B,False,False,True
464915,Male,Yes,41,Yes,Executive,1.0,High,4.0,B,False,True,False
460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,D,False,False,True
464272,Male,No,30,Yes,Artist,9.0,Low,2.0,A,False,False,True
461063,Male,Yes,53,No,Lawyer,0.0,Low,2.0,D,False,False,True
467302,Male,No,26,Yes,Executive,9.0,Low,4.0,D,False,False,True
461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0,C,False,False,True
459089,Male,No,19,No,Artist,9.0,Low,7.0,B,False,False,True
462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,B,False,True,False
459628,Female,Yes,51,Yes,Engineer,0.0,Low,1.0,A,False,False,True
467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,B,False,False,True
460443,Female,No,38,Yes,Doctor,0.0,Low,1.0,A,False,False,True
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,D,False,False,True
466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,B,False,False,True
461952,Female,Yes,19,No,Artist,1.0,High,2.0,D,False,True,False
467589,Male,No,33,No,Entertainment,1.0,Low,1.0,D,False,False,True
466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,C,True,False,False
462199,Female,No,33,No,Healthcare,8.0,Low,3.0,D,False,False,True
466452,Female,No,33,Yes,Engineer,0.0,Low,3.0,D,False,False,True
467074,Female,No,31,No,Healthcare,1.0,Low,4.0,C,False,False,True
464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,C,True,False,False
462225,Male,Yes,49,No,Engineer,1.0,Average,8.0,D,True,False,False
465970,Female,Yes,38,No,Artist,1.0,Low,1.0,B,False,False,True
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,A,False,False,True
467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,B,True,False,False
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,C,True,False,False
467516,Female,Yes,31,No,Artist,0.0,High,3.0,A,False,True,False
462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,C,True,False,False
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,B,False,False,True
461556,Female,Yes,49,Yes,Engineer,1.0,Average,2.0,A,True,False,False
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,D,False,False,True
460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,D,False,False,True
460660,Male,No,41,Yes,Entertainment,6.0,Low,1.0,A,False,False,True
466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,A,False,False,True
467256,Male,No,33,No,Healthcare,0.0,Low,4.0,B,False,False,True
467414,Male,No,27,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
466742,Male,Yes,45,No,Doctor,8.0,Low,2.0,A,False,False,True
466017,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0,B,False,False,True
463079,Female,No,35,No,Marketing,1.0,Low,3.0,D,False,False,True
459679,Female,No,21,No,Entertainment,1.0,Low,4.0,D,False,False,True
465930,Female,No,36,Yes,Artist,9.0,Low,2.0,A,False,False,True
464821,Female,Yes,56,No,Artist,0.0,Low,1.0,D,False,False,True
460175,Female,No,28,No,Artist,0.0,Low,5.0,C,False,False,True
466725,Female,Yes,89,No,Lawyer,0.0,High,2.0,A,False,True,False
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,C,False,True,False
465452,Male,Yes,47,No,Entertainment,0.0,High,5.0,C,False,True,False
463473,Male,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
463213,Female,No,18,No,Healthcare,3.0,Low,4.0,D,False,False,True
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,C,False,True,False
463218,Male,Yes,42,No,Entertainment,9.0,Average,3.0,A,True,False,False
461289,Male,No,22,No,Healthcare,0.0,Low,3.0,D,False,False,True
459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,B,False,False,True
465845,Female,Yes,40,Yes,Entertainment,1.0,Low,2.0,B,False,False,True
462363,Male,Yes,73,No,Executive,0.0,High,2.0,D,False,True,False
460575,Female,No,27,No,Artist,1.0,Low,3.0,D,False,False,True
461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,B,True,False,False
460542,Female,Yes,81,No,Lawyer,1.0,Low,3.0,B,False,False,True
461148,Male,Yes,37,Yes,Artist,1.0,Average,3.0,A,True,False,False
464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,B,False,False,True
460545,Male,Yes,83,No,Lawyer,0.0,High,3.0,D,False,True,False
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,B,False,False,True
462568,Male,Yes,51,Yes,Doctor,1.0,Low,3.0,A,False,False,True
462635,Male,Yes,42,No,Engineer,5.0,Average,4.0,A,True,False,False
464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0,C,False,False,True
465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,C,False,True,False
467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,A,True,False,False
466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,C,True,False,False
461388,Male,No,21,No,Healthcare,1.0,Low,5.0,D,False,False,True
466155,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,A,True,False,False
467176,Male,No,27,No,Healthcare,1.0,Low,3.0,A,False,False,True
459400,Female,Yes,84,No,Lawyer,0.0,High,2.0,B,False,True,False
466784,Male,No,26,No,Doctor,4.0,Low,3.0,D,False,False,True
460320,Male,No,26,No,Artist,11.0,Low,4.0,C,False,False,True
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,A,False,False,True
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,D,False,False,True
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,D,True,False,False
465463,Female,No,28,No,Doctor,1.0,Low,5.0,A,False,False,True
464501,Female,No,25,No,Healthcare,1.0,Low,3.0,A,False,False,True
460659,Female,Yes,47,Yes,Marketing,1.0,Average,3.0,A,True,False,False
463715,Female,No,32,No,Artist,3.0,Low,4.0,C,False,False,True
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,D,False,False,True
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,C,False,True,False
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,B,True,False,False
465770,Male,No,52,Yes,Artist,1.0,Low,1.0,B,False,False,True
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,B,False,False,True
463505,Male,No,31,Yes,Healthcare,1.0,Low,1.0,D,False,False,True
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,A,False,True,False
467675,Female,No,39,No,Artist,1.0,Low,1.0,A,False,False,True
464080,Female,No,41,Yes,Artist,1.0,Low,2.0,C,False,False,True
462287,Female,Yes,73,Yes,Artist,1.0,Average,2.0,C,True,False,False
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,B,True,False,False
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0,A,False,False,True
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,C,False,True,False
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,A,False,False,True
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,A,False,True,False
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,A,False,False,True
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,C,True,False,False
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,B,False,True,False
463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0,B,True,False,False
467349,Female,No,53,No,Entertainment,0.0,Low,3.0,D,False,False,True
462607,Female,Yes,37,No,Engineer,2.0,Average,3.0,D,True,False,False
467172,Male,No,40,Yes,Artist,8.0,Low,2.0,C,False,False,True
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,D,False,False,True
462108,Female,Yes,27,Yes,Homemaker,1.0,Average,2.0,A,True,False,False
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,A,False,False,True
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,A,False,False,True
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,C,False,True,False
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,A,True,False,False
461251,Female,No,46,Yes,Marketing,0.0,Low,3.0,D,False,False,True
463165,Female,Yes,72,Yes,Doctor,1.0,Average,2.0,A,True,False,False
460419,Female,Yes,41,No,Doctor,1.0,Low,1.0,A,False,False,True
465981,Male,No,28,No,Artist,0.0,Low,2.0,A,False,False,True
465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,C,True,False,False
463781,Female,No,32,No,Healthcare,2.0,Low,4.0,D,False,False,True
466569,Female,No,20,No,Doctor,9.0,Low,4.0,A,False,False,True
466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,B,False,False,True
464631,Male,No,59,Yes,Artist,1.0,Low,2.0,C,False,False,True
465957,Female,No,46,Yes,Marketing,1.0,Low,1.0,D,False,False,True
459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0,C,True,False,False
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,A,False,False,True
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,B,False,True,False
459388,Female,Yes,25,Yes,Homemaker,1.0,Low,1.0,D,False,False,True
463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,B,True,False,False
464764,Female,Yes,60,No,Engineer,1.0,High,9.0,A,False,True,False
467073,Male,No,37,Yes,Engineer,9.0,Low,1.0,D,False,False,True
460480,Male,No,18,No,Healthcare,0.0,Low,7.0,D,False,False,True
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,C,True,False,False
463686,Female,No,32,No,Artist,2.0,Low,4.0,A,False,False,True
459411,Male,Yes,74,No,Lawyer,8.0,Low,1.0,A,False,False,True
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,A,True,False,False
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,C,True,False,False
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,B,True,False,False
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,D,False,False,True
463284,Female,Yes,60,Yes,Engineer,0.0,Low,3.0,B,False,False,True
465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0,B,True,False,False
464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0,C,True,False,False
459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0,A,True,False,False
466013,Male,No,22,No,Healthcare,2.0,Low,3.0,D,False,False,True
459763,Male,No,18,No,Artist,1.0,Low,4.0,D,False,False,True
466490,Female,Yes,84,No,Lawyer,0.0,High,2.0,B,False,True,False
463024,Male,No,35,Yes,Artist,1.0,Low,1.0,A,False,False,True
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,C,True,False,False
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,C,False,True,False
462756,Female,No,23,No,Engineer,1.0,Low,4.0,B,False,False,True
461414,Male,No,30,Yes,Entertainment,1.0,Low,5.0,D,False,False,True
463915,Female,No,21,Yes,Healthcare,0.0,Low,5.0,D,False,False,True
463543,Male,No,18,No,Healthcare,1.0,Low,4.0,D,False,False,True
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,B,True,False,False
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,D,False,False,True
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,D,False,False,True
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,D,False,False,True
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0,A,False,False,True
464722,Male,Yes,35,Yes,Doctor,1.0,Low,3.0,D,False,False,True
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,D,True,False,False
460663,Female,No,33,No,Homemaker,9.0,Low,1.0,D,False,False,True
463484,Female,Yes,35,No,Engineer,1.0,High,2.0,D,False,True,False
467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0,C,True,False,False
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,B,False,False,True
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,A,False,False,True
467021,Female,Yes,80,No,Lawyer,1.0,High,2.0,D,False,True,False
459056,Male,Yes,56,No,Executive,1.0,High,3.0,B,False,True,False
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,C,True,False,False
459820,Female,Yes,73,Yes,Artist,1.0,Average,3.0,C,True,False,False
467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0,C,True,False,False
464865,Female,No,30,No,Homemaker,8.0,Low,9.0,A,False,False,True
463585,Female,No,23,No,Healthcare,0.0,Low,3.0,D,False,False,True
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,C,True,False,False
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,D,False,False,True
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,B,False,False,True
465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0,A,False,False,True
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,A,False,False,True
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,C,True,False,False
466309,Male,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
466532,Female,No,19,No,Engineer,1.0,Low,4.0,D,False,False,True
460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,D,True,False,False
461531,Male,No,41,Yes,Artist,4.0,Low,1.0,A,False,False,True
